SCRUB_ITEM,TIME_DIM_KEY,SCRUB_TRANS_NO,TRANS_SEQ_NO,UNIT_QTY,UNIT_PRICE,UNIT_COST
2,20190328,9584,1,1.000,14.99,10.990
2,20190329,9611,1,9.000,14.99,10.990
2,20190329,9612,1,2.000,14.99,10.990
2,20190329,9613,1,2.000,14.99,10.990
2,20190329,9614,1,12.000,14.99,10.990
2,20190330,9639,1,-1.000,14.99,10.990
2,20190403,9748,1,4.000,14.99,10.990
2,20190404,9785,1,1.000,14.99,10.990
2,20190404,9786,1,2.000,14.99,10.990
2,20190404,9787,1,1.000,14.99,10.990
2,20190404,9788,1,2.000,14.99,10.990
2,20190404,9789,1,2.000,14.99,10.990
2,20190404,9790,1,4.000,14.99,10.990
2,20190404,9791,1,6.000,14.99,10.990
2,20190405,9803,1,2.000,14.99,10.990
2,20190405,9804,1,1.000,14.99,10.990
2,20190405,9805,1,3.000,14.99,10.990
2,20190405,9806,1,2.000,14.99,10.990
2,20190405,9807,1,1.000,14.99,10.990
2,20190407,9827,1,-12.000,14.99,10.990
2,20190408,9866,1,1.000,14.99,10.990
2,20190408,9867,1,4.000,14.99,10.990
2,20190408,9868,1,2.000,14.99,10.990
2,20190408,9869,1,3.000,14.99,10.990
2,20190408,9870,1,2.000,14.99,10.990
2,20190408,9871,1,2.000,14.99,10.990
2,20190408,9872,1,1.000,14.99,10.990
2,20190408,9873,1,3.000,14.99,10.990
2,20190408,9874,1,4.000,14.99,10.990
2,20190409,9903,1,1.000,14.99,10.990
2,20190410,9946,1,2.000,14.99,10.990
2,20190410,9947,1,2.000,14.99,10.990
2,20190410,9948,1,5.000,14.99,10.990
2,20190410,9949,1,2.000,14.99,10.990
2,20190410,9950,1,1.000,14.99,10.990
2,20190411,9989,1,2.000,14.99,10.990
2,20190411,9990,1,2.000,14.99,10.990
2,20190411,9991,1,1.000,14.99,10.990
2,20190411,9992,1,4.000,14.99,10.990
2,20190412,10039,1,1.000,14.99,10.990
2,20190412,10040,1,2.000,14.99,10.990
2,20190412,10041,1,2.000,14.99,10.990
2,20190412,10042,1,1.000,14.99,10.990
2,20190412,10043,1,2.000,14.99,10.990
2,20190415,10076,1,6.000,14.99,10.990
2,20190415,10077,1,2.000,14.99,10.990
2,20190415,10078,1,1.000,14.99,10.990
2,20190415,10079,1,4.000,14.99,10.990
2,20190415,10080,1,1.000,14.99,10.990
2,20190415,10081,1,1.000,14.99,10.990
2,20190415,10082,1,2.000,14.99,10.990
2,20190415,10083,1,2.000,14.99,10.990
2,20190415,10084,1,1.000,14.99,10.990
2,20190415,10085,1,1.000,14.99,10.990
2,20190415,10086,1,5.000,14.99,10.990
2,20190415,10088,1,1.000,14.99,10.990
2,20190415,10089,2,1.000,14.99,10.990
2,20190415,10090,1,1.000,14.99,10.990
2,20190415,10091,1,1.000,14.99,10.990
2,20190415,10093,1,3.000,14.99,10.990
2,20190415,10094,1,3.000,14.99,10.990
2,20190415,10095,2,1.000,14.99,10.990
2,20190415,10096,6,3.000,14.99,10.990
2,20190415,10098,1,1.000,14.99,10.990
2,20190415,10099,1,3.000,14.99,10.990
2,20190415,10100,1,5.000,14.99,10.990
2,20190416,10139,1,1.000,14.99,10.990
2,20190416,10165,1,4.000,14.99,10.990
2,20190416,10166,1,1.000,14.99,10.990
2,20190416,10167,1,2.000,14.99,10.990
2,20190416,10168,1,2.000,14.99,10.990
2,20190417,10225,1,2.000,14.99,10.990
2,20190417,10226,1,3.000,14.99,10.990
2,20190417,10227,1,2.000,14.99,10.990
2,20190417,10228,1,1.000,14.99,10.990
2,20190417,10229,1,3.000,14.99,10.990
2,20190417,10230,1,1.000,14.99,10.990
2,20190418,10261,1,3.000,14.99,10.990
2,20190418,10262,1,6.000,14.99,10.990
2,20190418,10263,1,2.000,14.99,10.990
2,20190418,10264,1,2.000,14.99,10.990
2,20190418,10265,1,2.000,14.99,10.990
2,20190418,10269,1,1.000,14.99,10.990
2,20190418,10270,1,4.000,14.99,10.990
2,20190418,10271,1,3.000,14.99,10.990
2,20190418,10272,2,1.000,14.99,10.990
2,20190418,10273,1,2.000,14.99,10.990
2,20190418,10274,1,3.000,14.99,10.990
2,20190418,10275,1,2.000,14.99,10.990
2,20190418,10276,1,2.000,14.99,10.990
2,20190419,10297,1,-6.000,14.99,10.990
2,20190419,10298,1,1.000,14.99,10.990
2,20190419,10299,1,1.000,14.99,10.990
2,20190419,10300,1,2.000,14.99,10.990
2,20190419,10301,1,3.000,14.99,10.990
2,20190419,10302,1,2.000,14.99,10.990
2,20190419,10303,1,4.000,14.99,10.990
2,20190423,10354,1,-2.000,14.99,10.990
2,20190425,10390,1,0.000,14.99,10.990
2,20190425,10391,1,-1.000,14.99,10.990
2,20190520,11075,1,1.000,14.99,10.990
2,20190520,11076,1,3.000,14.99,10.990
2,20190520,11077,1,2.000,14.99,10.990
2,20190520,11078,1,2.000,14.99,10.990
2,20190520,11079,1,1.000,14.99,10.990
2,20190520,11080,1,1.000,14.99,10.990
2,20190521,11120,1,2.000,14.99,10.990
2,20190521,11121,1,2.000,14.99,10.990
2,20190521,11122,1,1.000,14.99,10.990
2,20190521,11123,1,2.000,14.99,10.990
2,20190521,11124,1,5.000,14.99,10.990
2,20190521,11125,1,1.000,14.99,10.990
2,20190521,11126,1,1.000,14.99,10.990
2,20190521,11127,1,2.000,14.99,10.990
2,20190521,11128,1,1.000,14.99,10.990
2,20190521,11129,1,2.000,14.99,10.990
2,20190521,11130,1,1.000,14.99,10.990
2,20190521,11131,1,2.000,14.99,10.990
2,20190522,11156,1,3.000,14.99,10.990
2,20190522,11157,1,2.000,14.99,10.990
2,20190522,11158,1,3.000,14.99,10.990
2,20190522,11159,1,3.000,14.99,10.990
2,20190522,11160,2,3.000,14.99,10.990
2,20190522,11165,1,1.000,14.99,10.990
2,20190522,11166,1,2.000,14.99,10.990
2,20190522,11167,2,1.000,14.99,10.990
2,20190522,11168,1,1.000,14.99,10.990
2,20190522,11169,1,1.000,14.99,10.990
2,20190523,11197,1,3.000,14.99,10.990
2,20190523,11198,1,2.000,14.99,10.990
2,20190524,11221,1,1.000,14.99,10.990
2,20190524,11223,1,3.000,14.99,10.990
2,20190524,11224,2,1.000,14.99,10.990
2,20190524,11225,1,2.000,14.99,10.990
2,20190524,11226,1,10.000,14.99,10.990
2,20190524,11227,1,1.000,14.99,10.990
2,20190524,11228,1,1.000,14.99,10.990
2,20190524,11233,1,2.000,14.99,10.990
2,20190524,11234,1,2.000,14.99,10.990
2,20190524,11235,1,2.000,14.99,10.990
2,20190524,11236,1,1.000,14.99,10.990
2,20190524,11237,1,2.000,14.99,10.990
2,20190528,11248,1,-1.000,14.99,10.990
2,20190528,11293,1,1.000,14.99,10.990
2,20190528,11294,1,1.000,14.99,10.990
2,20190528,11295,1,10.000,14.99,10.990
2,20190528,11296,1,1.000,14.99,10.990
2,20190528,11297,1,1.000,14.99,10.990
2,20190528,11298,1,2.000,14.99,10.990
2,20190528,11299,1,2.000,14.99,10.990
2,20190528,11300,1,1.000,14.99,10.990
2,20190528,11301,1,1.000,14.99,10.990
2,20190529,11334,2,3.000,14.99,10.990
2,20190529,11335,1,1.000,14.99,10.990
2,20190530,11371,1,2.000,14.99,10.990
2,20190530,11372,1,2.000,14.99,10.990
2,20190530,11373,1,2.000,14.99,10.990
2,20190530,11374,1,2.000,14.99,10.990
2,20190531,11419,1,-1.000,14.99,10.990
2,20190531,11421,1,1.000,14.99,10.990
2,20190531,11422,1,2.000,14.99,10.990
2,20190531,11423,1,1.000,14.99,10.990
2,20190531,11424,1,1.000,14.99,10.990
2,20190531,11436,1,0.000,14.99,10.990
2,20190531,11438,1,0.000,14.99,10.990
2,20190531,11439,1,0.000,14.99,10.990
2,20190603,11486,1,4.000,14.99,10.990
2,20190603,11487,1,1.000,14.99,10.990
2,20190603,11488,1,1.000,14.99,10.990
2,20190603,11489,1,1.000,14.99,10.990
2,20190603,11490,1,3.000,14.99,10.990
2,20190603,11492,1,3.000,14.99,10.990
2,20190603,11495,1,2.000,14.99,10.990
2,20190603,11498,1,1.000,14.99,10.990
2,20190603,11499,1,1.000,14.99,10.990
2,20190603,11500,1,1.000,14.99,10.990
2,20190603,11501,1,5.000,14.99,10.990
2,20190603,11502,1,2.000,14.99,10.990
2,20190603,11503,1,1.000,14.99,10.990
2,20190603,11504,1,1.000,14.99,10.990
2,20190603,11505,1,2.000,14.99,10.990
2,20190603,11506,1,2.000,14.99,10.990
2,20190603,11507,1,13.000,14.99,10.990
2,20190605,11631,1,9.000,14.99,10.990
2,20190605,11632,1,1.000,14.99,10.990
2,20190605,11633,1,1.000,14.99,10.990
2,20190605,11634,1,1.000,14.99,10.990
2,20190606,11658,1,1.000,14.99,10.990
2,20190606,11659,1,2.000,14.99,10.990
2,20190606,11661,1,1.000,14.99,10.990
2,20190606,11662,1,1.000,14.99,10.990
2,20190606,11663,1,5.000,14.99,10.990
2,20190606,11664,1,1.000,14.99,10.990
2,20190607,11696,1,1.000,14.99,10.990
2,20190607,11697,1,1.000,14.99,10.990
2,20190607,11698,1,1.000,14.99,10.990
2,20190607,11699,1,2.000,14.99,10.990
2,20190607,11700,1,3.000,14.99,10.990
2,20190607,11701,1,5.000,14.99,10.990
2,20190607,11702,1,2.000,14.99,10.990
2,20190607,11703,1,5.000,14.99,10.990
2,20190607,11704,1,1.000,14.99,10.990
2,20190610,11766,1,1.000,14.99,10.990
2,20190610,11767,1,1.000,14.99,10.990
2,20190610,11768,1,1.000,14.99,10.990
2,20190610,11769,2,2.000,14.99,10.990
2,20190610,11770,1,1.000,14.99,10.990
2,20190610,11771,1,1.000,14.99,10.990
2,20190610,11772,1,2.000,14.99,10.990
2,20190610,11773,1,1.000,14.99,10.990
2,20190610,11774,1,3.000,14.99,10.990
2,20190610,11775,1,13.000,14.99,10.990
2,20190610,11776,1,2.000,14.99,10.990
2,20190610,11777,1,1.000,14.99,10.990
2,20190612,11874,1,1.000,14.99,10.990
2,20190612,11875,1,2.000,14.99,10.990
2,20190612,11876,1,1.000,14.99,10.990
2,20190613,11904,1,1.000,14.99,10.990
2,20190613,11905,1,2.000,14.99,10.990
2,20190613,11906,1,1.000,14.99,10.990
2,20190613,11907,1,1.000,14.99,10.990
2,20190614,11934,1,3.000,14.99,10.990
2,20190614,11936,1,1.000,14.99,10.990
2,20190614,11937,1,2.000,14.99,10.990
2,20190614,11939,1,1.000,14.99,10.990
2,20190614,11940,1,2.000,14.99,10.990
2,20190617,11982,1,1.000,14.99,10.990
2,20190617,11985,1,1.000,14.99,10.990
2,20190617,11986,2,1.000,14.99,10.990
2,20190617,11988,1,4.000,14.99,10.990
2,20190617,11989,1,2.000,14.99,10.990
2,20190617,11990,1,2.000,14.99,10.990
2,20190617,11991,1,1.000,14.99,10.990
2,20190617,11992,1,2.000,14.99,10.990
2,20190617,11993,1,1.000,14.99,10.990
2,20190617,11994,1,2.000,14.99,10.990
2,20190617,11995,1,2.000,14.99,10.990
2,20190617,11996,1,2.000,14.99,10.990
2,20190617,11997,1,1.000,14.99,10.990
2,20190617,11998,1,3.000,14.99,10.990
2,20190617,11999,1,1.000,14.99,10.990
2,20190617,12000,1,2.000,14.99,10.990
2,20190617,12001,1,3.000,14.99,10.990
2,20190617,12002,1,2.000,14.99,10.990
2,20190617,12003,1,3.000,14.99,10.990
2,20190617,12004,1,2.000,14.99,10.990
2,20190617,12005,1,1.000,14.99,10.990
2,20190617,12007,1,2.000,14.99,10.990
2,20190617,12009,1,8.000,14.99,10.990
2,20190618,12034,1,1.000,14.99,10.990
2,20190618,12035,1,1.000,14.99,10.990
2,20190618,12036,1,9.000,14.99,10.990
2,20190618,12037,1,3.000,14.99,10.990
2,20190619,12061,1,1.000,14.99,10.990
2,20190619,12063,1,1.000,14.99,10.990
2,20190619,12064,1,2.000,14.99,10.990
2,20190619,12065,1,2.000,14.99,10.990
2,20190619,12066,1,6.000,14.99,10.990
2,20190619,12067,1,3.000,14.99,10.990
2,20190619,12068,1,1.000,14.99,10.990
2,20190619,12069,1,4.000,14.99,10.990
2,20190619,12070,1,1.000,14.99,10.990
2,20190620,12089,1,1.000,14.99,10.990
2,20190620,12090,1,1.000,14.99,10.990
2,20190620,12092,1,5.000,14.99,10.990
2,20190620,12093,1,2.000,14.99,10.990
2,20190620,12094,1,2.000,14.99,10.990
2,20190620,12095,1,2.000,14.99,10.990
2,20190621,12115,1,2.000,14.99,10.990
2,20190621,12117,1,2.000,14.99,10.990
2,20190621,12119,1,2.000,14.99,10.990
2,20190621,12120,1,2.000,14.99,10.990
2,20190621,12122,1,1.000,14.99,10.990
2,20190621,12124,1,3.000,14.99,10.990
2,20190624,12156,1,1.000,14.99,10.990
2,20190624,12157,1,3.000,14.99,10.990
2,20190624,12158,1,3.000,14.99,10.990
2,20190624,12159,1,2.000,14.99,10.990
2,20190624,12160,1,20.000,14.99,10.990
2,20190624,12161,1,3.000,14.99,10.990
2,20190624,12162,1,1.000,14.99,10.990
2,20190624,12163,1,3.000,14.99,10.990
2,20190625,12198,1,2.000,14.99,10.990
2,20190626,12224,1,17.000,14.99,10.990
2,20190626,12225,1,2.000,14.99,10.990
2,20190626,12226,1,4.000,14.99,10.990
2,20190626,12227,1,1.000,14.99,10.990
2,20190628,12278,1,2.000,14.99,10.990
2,20190628,12279,1,22.000,14.99,10.990
2,20190628,12280,1,1.000,14.99,10.990
2,20190628,12281,1,1.000,14.99,10.990
2,20190628,12282,1,1.000,14.99,10.990
2,20190628,12283,1,1.000,14.99,10.990
2,20190628,12284,1,5.000,14.99,10.990
2,20190628,12285,1,3.000,14.99,10.990
2,20190701,12312,1,-1.000,14.99,10.990
2,20190810,13502,1,-1.000,14.99,10.990
2,20190916,14643,1,3.000,14.99,10.990
2,20190916,14644,1,2.000,14.99,10.990
2,20190916,14645,1,5.000,14.99,10.990
2,20190917,14741,1,1.000,14.24,10.990
2,20190917,14742,1,1.000,14.24,10.990
2,20190917,14743,1,1.000,14.24,10.990
2,20190918,14838,1,10.000,14.24,10.990
2,20190918,14840,1,4.000,14.24,10.990
2,20190918,14842,1,1.000,14.24,10.990
2,20190920,14967,1,1.000,14.24,10.990
2,20190923,15061,1,8.000,14.24,10.990
2,20190923,15062,1,1.000,14.24,10.990
2,20190923,15065,1,1.000,14.24,10.990
2,20190923,15067,1,2.000,14.24,10.990
2,20190923,15069,1,2.000,14.24,10.990
2,20190923,15072,1,1.000,14.24,10.990
2,20190923,15073,1,1.000,14.24,10.990
2,20190923,15075,1,1.000,14.24,10.990
2,20190923,15077,1,2.000,14.24,10.990
2,20190923,15078,1,5.000,14.24,10.990
2,20190924,15213,1,1.000,14.24,10.990
2,20190924,15214,1,2.000,14.24,10.990
2,20190924,15215,1,4.000,14.24,10.990
2,20190924,15216,1,1.000,14.24,10.990
2,20190925,15276,1,2.000,14.24,10.990
2,20190925,15291,1,0.000,14.24,10.990
2,20190926,15337,1,3.000,14.24,10.990
2,20190926,15338,2,4.000,14.24,10.990
2,20190926,15340,1,5.000,14.24,10.990
2,20190927,15395,1,1.000,14.24,10.990
2,20190927,15396,1,1.000,14.24,10.990
2,20190927,15397,1,2.000,14.24,10.990
2,20190927,15399,1,30.000,14.24,10.990
2,20190930,15488,1,1.000,14.24,10.990
2,20190930,15489,1,4.000,14.24,10.990
2,20190930,15490,1,1.000,14.24,10.990
2,20190930,15491,1,1.000,14.24,10.990
2,20190930,15492,1,2.000,14.24,10.990
2,20190930,15493,1,1.000,14.24,10.990
2,20190930,15494,1,2.000,14.24,10.990
2,20190930,15495,1,1.000,14.24,10.990
2,20190930,15496,1,2.000,14.24,10.990
2,20190930,15497,1,16.000,14.24,10.990
2,20190930,15498,1,1.000,14.24,10.990
2,20190930,15499,1,1.000,14.24,10.990
2,20190930,15502,1,2.000,14.24,10.990
2,20191001,15580,1,2.000,14.99,10.990
2,20191002,15625,1,3.000,14.99,10.990
2,20191003,15650,1,-1.000,14.24,10.990
2,20191003,15666,1,1.000,14.99,10.990
2,20191003,15667,1,1.000,14.99,10.990
2,20191004,15707,2,1.000,14.99,10.990
2,20191004,15708,1,24.000,14.99,10.990
2,20191004,15709,1,2.000,14.99,10.990
2,20191007,15814,1,1.000,14.99,10.990
2,20191007,15815,1,1.000,14.99,10.990
2,20191007,15816,1,1.000,14.99,10.990
2,20191007,15817,1,1.000,14.99,10.990
2,20191007,15818,1,1.000,14.99,10.990
2,20191007,15819,2,1.000,14.99,10.990
2,20191007,15820,1,2.000,14.99,10.990
2,20191008,15905,1,3.000,14.99,10.990
2,20191008,15906,1,1.000,14.99,10.990
2,20191009,15955,1,0.000,14.99,10.990
2,20191009,15963,1,3.000,14.99,10.990
2,20191009,15964,1,2.000,14.99,10.990
2,20191010,15997,1,1.000,14.24,10.990
2,20191010,16000,1,2.000,14.24,10.990
2,20191010,16001,1,2.000,14.24,10.990
2,20191010,16002,1,2.000,14.24,10.990
2,20191010,16003,1,1.000,14.24,10.990
2,20191010,16004,1,1.000,14.24,10.990
2,20191011,16044,1,2.000,14.24,10.990
2,20191014,16135,1,1.000,14.24,10.990
2,20191014,16137,1,1.000,14.24,10.990
2,20191014,16138,1,4.000,14.24,10.990
2,20191014,16139,1,3.000,14.24,10.990
2,20191014,16140,1,1.000,14.24,10.990
2,20191014,16141,1,3.000,14.24,10.990
2,20191014,16142,1,4.000,14.24,10.990
2,20191014,16143,1,2.000,14.24,10.990
2,20191014,16144,1,2.000,14.24,10.990
2,20191014,16145,1,1.000,14.24,10.990
2,20191014,16146,1,2.000,14.24,10.990
2,20191014,16147,1,1.000,14.24,10.990
2,20191014,16148,1,1.000,14.24,10.990
2,20191014,16149,1,1.000,14.24,10.990
2,20191015,16217,1,1.000,14.99,10.990
2,20191015,16218,1,1.000,14.99,10.990
2,20191015,16219,1,6.000,14.99,10.990
2,20191015,16220,1,3.000,14.99,10.990
2,20191015,16222,1,4.000,14.99,10.990
2,20191016,16271,1,2.000,14.99,10.990
2,20191017,16324,1,5.000,14.99,10.990
2,20191018,16389,1,1.000,14.99,10.990
2,20191018,16390,1,1.000,14.99,10.990
2,20191018,16391,1,1.000,14.99,10.990
2,20191018,16392,1,1.000,14.99,10.990
2,20191021,16421,1,0.000,14.99,10.990
2,20191021,16462,1,2.000,14.99,10.990
2,20191021,16463,1,5.000,14.99,10.990
2,20191021,16464,1,2.000,14.99,10.990
2,20191021,16465,1,2.000,14.99,10.990
2,20191021,16466,1,3.000,14.99,10.990
2,20191021,16467,1,2.000,14.99,10.990
2,20191021,16468,1,1.000,14.99,10.990
2,20191021,16471,1,1.000,14.99,10.990
2,20191022,16527,1,2.000,14.99,10.990
2,20191022,16528,1,3.000,14.99,10.990
2,20191022,16529,1,1.000,14.99,10.990
2,20191023,16622,2,2.000,14.99,10.990
2,20191023,16623,1,1.000,14.99,10.990
2,20191023,16624,1,1.000,14.99,10.990
2,20191024,16652,1,3.000,14.99,10.990
2,20191024,16653,1,1.000,14.99,10.990
2,20191024,16654,1,1.000,14.99,10.990
2,20191025,16706,1,1.000,14.99,10.990
2,20191025,16708,1,1.000,14.99,10.990
2,20191028,16761,1,1.000,14.99,10.990
2,20191028,16777,1,2.000,14.99,10.990
2,20191028,16779,1,1.000,14.99,10.990
2,20191028,16780,1,1.000,14.99,10.990
2,20191028,16781,1,1.000,14.99,10.990
2,20191028,16782,1,8.000,14.99,10.990
2,20191028,16783,1,2.000,14.99,10.990
2,20191028,16784,7,2.000,14.99,10.990
2,20191029,16898,1,2.000,14.99,10.990
2,20191030,17019,1,2.000,14.99,10.990
2,20191030,17020,1,1.000,14.99,10.990
2,20191030,17022,1,1.000,14.99,10.990
2,20191031,17152,1,2.000,14.99,10.990
2,20191031,17153,1,3.000,14.99,10.990
2,20191101,17234,1,2.000,14.99,10.990
2,20191101,17235,1,8.000,14.99,10.990
2,20191101,17236,1,2.000,14.99,10.990
2,20191101,17272,1,2.000,14.99,10.990
2,20191104,17537,1,2.000,14.99,10.990
2,20191104,17538,1,1.000,14.99,10.990
2,20191104,17539,1,3.000,14.99,10.990
2,20191104,17540,1,2.000,14.99,10.990
2,20191104,17541,1,2.000,14.99,10.990
2,20191104,17542,1,1.000,14.99,10.990
2,20191104,17543,1,2.000,14.99,10.990
2,20191104,17544,1,7.000,14.99,10.990
2,20191105,17635,1,8.000,14.99,10.990
2,20191105,17636,1,1.000,14.99,10.990
2,20191106,17748,1,1.000,14.99,10.990
2,20191106,17749,1,2.000,14.99,10.990
2,20191106,17750,1,4.000,14.99,10.990
2,20191106,17752,1,3.000,14.99,10.990
2,20191106,17753,1,1.000,14.99,10.990
2,20191107,17819,1,-1.000,14.99,10.990
2,20191107,17827,1,1.000,14.99,10.990
2,20191107,17829,1,30.000,14.99,10.990
2,20191107,17830,1,1.000,14.99,10.990
2,20191107,17831,1,1.000,14.99,10.990
2,20191107,17832,1,8.000,14.99,10.990
2,20191108,17867,1,1.000,14.99,10.990
2,20191108,17868,1,2.000,14.99,10.990
2,20191108,17869,1,1.000,14.99,10.990
2,20191108,17870,1,2.000,14.99,10.990
2,20191108,17871,1,1.000,14.99,10.990
2,20191108,17872,2,1.000,14.99,10.990
2,20191111,17965,1,-30.000,14.24,10.990
2,20191111,18018,1,14.000,14.99,10.990
2,20191111,18019,1,1.000,14.99,10.990
2,20191111,18020,1,4.000,14.99,10.990
2,20191111,18021,1,4.000,14.99,10.990
2,20191111,18022,1,2.000,14.99,10.990
2,20191111,18023,1,1.000,14.99,10.990
2,20191111,18038,1,2.000,14.99,10.990
2,20191111,18047,1,1.000,14.99,10.990
2,20191111,18049,1,2.000,14.99,10.990
2,20191111,18050,1,1.000,14.99,10.990
2,20191111,18051,1,6.000,14.99,10.990
2,20191112,18194,1,1.000,14.99,10.990
2,20191112,18196,1,3.000,14.99,10.990
2,20191113,18385,1,1.000,14.99,10.990
2,20191113,18386,1,2.000,14.99,10.990
2,20191114,18457,1,2.000,14.99,10.990
2,20191115,18522,1,2.000,14.99,10.990
2,20191115,18523,1,2.000,14.99,10.990
2,20191118,18673,2,1.000,14.99,10.990
2,20191118,18674,1,3.000,14.99,10.990
2,20191118,18675,1,1.000,14.99,10.990
2,20191118,18676,1,1.000,14.99,10.990
2,20191118,18677,2,1.000,14.99,10.990
2,20191119,18748,1,3.000,14.99,10.990
2,20191119,18749,1,1.000,14.99,10.990
2,20191119,18750,1,1.000,14.99,10.990
2,20191119,18751,1,1.000,14.99,10.990
2,20191120,18812,1,1.000,14.99,10.990
2,20191120,18813,1,2.000,14.99,10.990
2,20191120,18815,1,13.000,14.99,10.990
2,20191121,18875,1,1.000,14.99,10.990
2,20191122,18930,1,1.000,14.99,10.990
2,20191122,18931,1,6.000,14.99,10.990
2,20191122,18932,1,1.000,14.99,10.990
2,20191125,19048,1,-1.000,14.99,10.990
2,20191125,19082,1,4.000,14.99,10.990
2,20191125,19088,1,2.000,14.99,10.990
2,20191125,19090,1,2.000,14.99,10.990
2,20191125,19091,1,2.000,14.99,10.990
2,20191125,19092,1,1.000,14.99,10.990
2,20191125,19093,1,1.000,14.99,10.990
2,20191126,19165,1,1.000,14.99,10.990
2,20191126,19166,1,5.000,14.99,10.990
2,20191127,19231,1,1.000,14.99,10.990
2,20191127,19232,1,1.000,14.99,10.990
2,20191127,19233,1,2.000,14.99,10.990
2,20191127,19234,1,1.000,14.99,10.990
2,20191127,19235,1,2.000,14.99,10.990
2,20191129,19294,1,1.000,14.99,10.990
2,20191129,19295,1,1.000,14.99,10.990
2,20191129,19296,1,1.000,14.99,10.990
2,20191129,19299,2,1.000,14.99,10.990
2,20191202,19459,1,-5.000,14.99,10.990
2,20191202,19470,1,1.000,14.99,10.990
2,20191202,19491,1,4.000,14.99,10.990
2,20191202,19492,1,1.000,14.99,10.990
2,20191202,19498,1,8.000,14.99,10.990
2,20191202,19499,1,1.000,14.99,10.990
2,20191202,19500,1,1.000,14.99,10.990
2,20191202,19503,1,1.000,14.99,10.990
2,20191202,19504,3,1.000,14.99,10.990
2,20191202,19507,1,1.000,14.99,10.990
2,20191202,19508,1,2.000,14.99,10.990
2,20191202,19509,1,1.000,14.99,10.990
2,20191203,19858,1,2.000,14.99,10.990
2,20191203,19859,1,2.000,14.99,10.990
2,20191203,19860,1,5.000,14.99,10.990
2,20191203,19861,1,2.000,14.99,10.990
2,20191203,19862,1,1.000,14.99,10.990
2,20191203,19863,3,1.000,14.99,10.990
2,20191204,20061,1,3.000,14.99,10.990
2,20191204,20062,1,1.000,14.99,10.990
2,20191204,20063,1,3.000,14.99,10.990
2,20191204,20064,2,1.000,14.99,10.990
2,20191204,20065,1,1.000,14.99,10.990
2,20191205,20161,1,3.000,14.99,10.990
2,20191205,20164,1,2.000,14.99,10.990
2,20191206,20242,1,1.000,14.99,10.990
2,20191206,20243,1,1.000,14.99,10.990
2,20191206,20244,1,4.000,14.99,10.990
2,20191206,20300,1,0.000,14.99,10.990
2,20191209,20467,1,10.000,14.99,10.990
2,20191209,20468,1,2.000,14.99,10.990
2,20191209,20469,1,1.000,14.99,10.990
2,20191209,20477,1,3.000,14.99,10.990
2,20191209,20492,1,1.000,14.99,10.990
2,20191210,20594,1,1.000,14.99,10.990
2,20191210,20597,1,1.000,14.99,10.990
2,20191210,20621,1,1.000,14.99,10.990
2,20191210,20622,1,1.000,14.99,10.990
2,20191211,20707,1,1.000,14.99,10.990
2,20191211,20708,1,1.000,14.99,10.990
2,20191211,20709,1,1.000,14.99,10.990
2,20191212,20777,1,2.000,14.99,10.990
2,20191212,20779,1,1.000,14.99,10.990
2,20191212,20781,1,1.000,14.99,10.990
2,20191212,20782,1,3.000,14.99,10.990
2,20191213,20860,1,1.000,14.99,10.990
2,20191213,20861,1,2.000,14.99,10.990
2,20191216,20982,1,-1.000,14.99,10.990
2,20191216,21076,1,1.000,14.99,10.990
2,20191216,21077,1,1.000,14.99,10.990
2,20191216,21078,1,6.000,14.99,10.990
2,20191216,21079,1,1.000,14.99,10.990
2,20191216,21080,1,1.000,14.99,10.990
2,20191216,21081,1,3.000,14.99,10.990
2,20191216,21082,1,7.000,14.99,10.990
2,20191216,21083,1,1.000,14.99,10.990
2,20191216,21084,1,1.000,14.99,10.990
2,20191216,21085,1,1.000,14.99,10.990
2,20191216,21086,1,1.000,14.99,10.990
2,20191216,21092,1,1.000,14.99,10.990
2,20191217,21212,1,1.000,14.99,10.990
2,20191218,21266,1,1.000,14.99,10.990
2,20191218,21269,2,3.000,14.99,10.990
2,20191219,21340,1,6.000,14.99,10.990
2,20191219,21347,1,2.000,14.99,10.990
2,20191220,21450,1,2.000,14.99,10.990
2,20191220,21451,1,2.000,14.99,10.990
2,20191220,21452,1,4.000,14.99,10.990
2,20191220,21453,1,1.000,14.99,10.990
2,20191223,21559,1,1.000,14.99,10.990
2,20191223,21560,1,1.000,14.99,10.990
2,20191223,21561,1,2.000,14.99,10.990
2,20191223,21562,1,2.000,14.99,10.990
2,20191223,21565,1,2.000,14.99,10.990
2,20191224,21650,1,2.000,14.99,10.990
